Date,Open,High,Low,Close,Volume,Prev_Close,MA5,MA10,MA50,Return,Target
2016-03-14,333.6826886288752,335.98990960839006,326.905192162786,327.9626770019531,794134.0,332.6252136230469,328.3183837890625,324.58836059570314,331.9955358886719,-0.014017387829106775,330.51025390625
2016-03-15,329.45279834165643,331.66387913405345,327.0974923923527,330.51025390625,963552.0,327.9626770019531,328.75098876953126,327.1839904785156,331.8369140625,0.0077678866619377285,326.5207214355469
2016-03-16,329.6450917100505,330.3180447351084,324.0212193483615,326.5207214355469,804723.0,330.51025390625,328.71254272460936,327.39069213867185,331.61099914550783,-0.012070828131809708,326.3764343261719
2016-03-17,330.22181205019155,330.6063439550128,324.6460260855245,326.3764343261719,1527064.0,326.5207214355469,328.79906005859374,327.9290435791016,331.4533374023438,-0.00044189265765626207,324.7421875
2016-03-18,326.95329763750186,331.1832079233682,323.05983448442413,324.7421875,2523802.0,326.3764343261719,327.2224548339844,327.5108612060547,331.2601068115234,-0.005007245175485453,328.8760070800781
2016-03-21,327.8185221089189,331.1351728507568,324.21347971036045,328.8760070800781,1071707.0,324.7421875,327.4051208496094,327.86175231933595,331.22261596679687,0.012729542816416917,346.9695129394531
2016-03-22,330.5208748480527,349.2916677056203,330.5208748480527,346.9695129394531,1399074.0,328.8760070800781,330.69697265625,329.72398071289064,331.47104736328123,0.05501619294158311,341.2608642578125
2016-03-23,346.969503176283,347.25976144096154,340.0997721435003,341.2608642578125,472224.0,346.9695129394531,333.64500122070314,331.17877197265625,331.6620263671875,-0.016452882656110446,316.7814025878906
2016-03-28,345.13113096082566,345.4213892246848,314.4592478936206,316.7814025878906,1417021.0,341.2608642578125,331.7259948730469,330.2625274658203,331.3278448486328,-0.07173240249262325,319.05517578125
2016-03-29,314.4592331430061,320.26463437026155,309.91165703720355,319.05517578125,2005734.0,316.7814025878906,330.5885925292969,328.9055236816406,330.980498046875,0.007177735734434476,327.2795104980469
2016-03-30,320.6516711943744,328.5373356821895,320.6516711943744,327.2795104980469,1455310.0,319.05517578125,330.2692932128906,328.83720703125,330.9562591552734,0.025777154991008855,328.1019287109375
2016-03-31,327.5213826883529,329.1178621046126,323.40922352609147,328.1019287109375,895578.0,327.2795104980469,326.4957763671875,328.59637451171875,331.0609460449219,0.0025128924558677213,328.4405822753906
2016-04-01,328.00516537748746,331.8754328155699,324.5219187776538,328.4405822753906,517494.0,328.1019287109375,323.9317199707031,328.7883605957031,331.2031689453125,0.0010321596272953037,333.3750915527344
2016-04-04,327.2310666874903,334.6329459676334,325.5861915017731,333.3750915527344,796436.0,328.4405822753906,327.2504577636719,329.48822631835935,331.3489080810547,0.015024054710773393,334.3910827636719
2016-04-05,332.7462074379163,336.71323711407206,330.230527921735,334.3910827636719,829255.0,333.3750915527344,330.31763916015626,330.45311584472654,331.4832440185547,0.0030475918467856022,336.8099975585937
2016-04-06,335.5521430445918,338.64836851066417,333.95566378431465,336.8099975585937,1075449.0,334.3910827636719,332.2237365722656,331.24651489257815,331.61692993164064,0.007233789773728461,328.29541015625
2016-04-07,334.7781196602106,337.1002741222367,327.4730019816337,328.29541015625,1433323.0,336.8099975585937,332.26243286132814,329.3791046142578,331.49957092285155,-0.02528009104261353,324.95733642578125
2016-04-08,328.0051661347482,328.0051661347482,322.9738066425063,324.95733642578125,652937.0,328.29541015625,331.56578369140624,327.7487518310547,331.1837469482422,-0.010167896434738477,333.3750915527344
2016-04-11,325.97321227259124,336.6164458729464,325.924845749161,333.3750915527344,676453.0,324.95733642578125,331.56578369140624,329.4081207275391,331.1285668945313,0.025904185514136646,339.035400390625
2016-04-12,338.3097252915322,342.5186467718298,334.8264789103273,339.035400390625,1549878.0,333.3750915527344,332.49464721679686,331.40614318847656,331.39135803222655,0.016978799500367847,341.406005859375
2016-04-13,341.5511349970148,348.61436195495486,337.1003210999923,341.406005859375,1722232.0,339.035400390625,333.4138488769531,332.81879272460935,331.2266571044922,0.006992206318333416,350.0656433105469
2016-04-18,340.6802634189312,352.62971885669725,337.7291670728431,350.0656433105469,2020524.0,341.406005859375,337.7678955078125,335.0151641845703,331.3072509765625,0.025364631267613902,361.6764526367188
2016-04-20,353.93591835212084,366.70781173282535,351.46863486002326,361.6764526367188,2840312.0,350.0656433105469,345.11171875,338.3387512207031,331.7729150390625,0.03316752028667902,357.3708190917969
2016-04-21,367.6270335252407,372.1262134361589,354.8551393963791,357.3708190917969,1769805.0,361.6764526367188,349.9108642578125,340.7383239746094,332.11305053710936,-0.011904655427614097,359.59625244140625
2016-04-22,357.03220591963014,362.4989533025415,351.8073502751468,359.59625244140625,748456.0,357.3708190917969,354.0230346679688,343.2588409423828,332.34484130859374,0.006227238573269567,361.4829406738281
2016-04-25,362.7407656271613,362.8375282069085,357.27401944106924,361.4829406738281,751650.0,359.59625244140625,358.0384216308594,345.72613525390625,332.4692016601563,0.00524668491290603,359.7897644042969
2016-04-26,360.4186769955077,361.821660837885,354.5165128894846,359.7897644042969,993569.0,361.4829406738281,359.9832458496094,348.8755706787109,332.52028381347657,-0.004683972821442284,359.4510803222656
2016-04-27,359.6446055009871,364.7726979313436,355.3872877914875,359.4510803222656,648977.0,359.7897644042969,359.5381713867188,352.3249450683594,332.6559204101562,-0.0009413388471236628,357.5643615722656
2016-04-28,359.4511289728801,360.80571682388,354.2262732459946,357.5643615722656,1902333.0,359.4510803222656,359.5768798828125,354.7438720703125,332.6855676269531,-0.005248888800969742,344.3570556640625
2016-04-29,354.129487312396,356.3548793832944,343.4862513549196,344.3570556640625,1099913.0,357.5643615722656,356.52904052734374,355.2760375976562,332.7212072753906,-0.03693686319891776,355.7259826660156
2016-05-02,346.09870924632355,356.9838374155884,344.4054670866601,355.7259826660156,966084.0,344.3570556640625,355.3776489257813,356.7080352783203,332.99383728027345,0.033014938462721855,348.4208374023437
2016-05-03,355.1938055236364,357.0321766795706,345.80839503015466,348.4208374023437,963168.0,355.7259826660156,353.10386352539064,356.5435546875,333.0655676269531,-0.02053587766888143,348.3724670410156
2016-05-04,346.38896661314965,352.2427348244028,345.66329140376456,348.3724670410156,1040577.0,348.4208374023437,350.8881408691406,355.21315612792966,333.35071044921875,-0.00013882740678972105,347.550048828125
2016-05-05,347.0662653690256,352.678141683459,341.74464731893227,347.550048828125,1448922.0,348.3724670410156,348.8852783203125,354.2310791015625,334.01740112304685,-0.002360744004473281,353.5973205566406
2016-05-06,346.0019148052682,356.16136682833013,342.3251430231008,353.5973205566406,1508866.0,347.550048828125,350.73333129882815,353.6311859130859,334.6742956542969,0.017399714800518495,353.64569091796875
2016-05-09,342.7121971001601,357.564324929607,342.7121971001601,353.64569091796875,4231513.0,353.5973205566406,350.31727294921876,352.8474609375,335.31196960449216,0.00013679504486052707,359.7897644042969
2016-05-10,350.9365330091616,360.5638061276642,349.2916574372572,359.7897644042969,1693745.0,353.64569091796875,352.5910583496094,352.8474609375,336.0109991455078,0.017373528489431855,359.934814453125
2016-05-11,355.5807642782888,362.0150769644327,355.0486144013703,359.934814453125,3445883.0,359.7897644042969,354.9035278320313,352.8958343505859,336.8753948974609,0.0004031522382752506,361.8699645996094
2016-05-12,359.9348310990767,366.1756484494121,358.5802435542626,361.8699645996094,1198216.0,359.934814453125,357.76751098632815,353.32639465332034,337.82656127929687,0.005376390581790735,352.8716125488281
2016-05-13,362.9343010432478,372.3680770432277,351.8556497244613,352.8716125488281,2542678.0,361.8699645996094,357.62236938476565,354.1778503417969,338.659287109375,-0.024866258410635056,353.0167541503906
2016-05-16,354.12945006881824,357.0321504792184,351.7105330601515,353.0167541503906,2146484.0,352.8716125488281,357.49658203125,353.90692749023435,339.37186462402343,0.0004113156071527957,352.9200744628906
2016-05-17,355.0971002820586,359.3543893117598,351.4687239167787,352.9200744628906,1457307.0,353.0167541503906,356.1226440429688,354.3568511962891,340.33918701171876,-0.00027386713622890024,353.4037780761719
2016-05-18,352.2910821479525,356.7902619181064,350.3559485239899,353.4037780761719,1500718.0,352.9200744628906,354.8164367675781,354.8599822998047,340.9181884765625,0.0013705755163329059,352.14599609375
2016-05-19,353.88760475717,356.3548886183148,351.03327050166564,352.14599609375,1203562.0,353.4037780761719,352.87164306640625,355.3195770263672,341.54125,-0.0035590507528495685,354.1778259277344
2016-05-20,355.0486596960306,357.46757676841725,352.0008005625864,354.1778259277344,1829681.0,352.14599609375,353.1328857421875,355.37762756347655,342.0463262939453,0.0057698507338515,350.8397216796875
2016-05-23,354.5164636466768,356.8870140778902,349.29160892018865,350.8397216796875,791265.0,354.1778259277344,352.6974792480469,355.09703063964844,342.55577880859374,-0.009424938558203144,350.8397216796875
2016-05-24,353.06511347110813,355.58079301431945,347.066217128768,350.8397216796875,2006771.0,350.8397216796875,352.2814086914062,354.2020263671875,343.00562866210936,0.0,352.7265319824219
2016-05-25,351.371944111241,354.51653680724706,347.0178926860018,352.7265319824219,1152110.0,350.8397216796875,352.1459594726563,353.4811981201172,343.52590026855466,0.005377983694950572,350.1624450683594
2016-05-26,351.4686662511082,355.0486754885977,347.356507045142,350.1624450683594,1578440.0,352.7265319824219,351.74924926757814,352.31044616699216,344.01027221679686,-0.007269333836759095,348.7594909667969
2016-05-27,352.09757895988963,352.09757895988963,347.4532697835008,348.7594909667969,804692.0,350.1624450683594,350.66558227539065,351.89923400878905,344.33295776367186,-0.004006580720809727,351.7589416503906
2016-05-30,349.3884204151221,353.7424715513531,342.76058111329945,351.7589416503906,2101717.0,348.7594909667969,350.84942626953125,351.77345275878906,344.80888305664064,0.008600341385058607,348.807861328125
2016-05-31,360.4186639243456,369.5621827799884,343.82489778614,348.807861328125,27065544.0,351.7589416503906,350.44305419921875,351.3622314453125,345.1748352050781,-0.008389496251096529,347.598388671875
2016-06-01,347.35649696089945,352.43622289138614,344.8408172611944,347.598388671875,1519865.0,348.807861328125,349.41742553710935,350.7816925048828,345.5963885498047,-0.0034674466671845705,346.43731689453125
2016-06-02,347.1146255359647,351.2267848628716,343.09922880466235,346.43731689453125,1144323.0,347.598388671875,348.6723999023437,350.21082458496096,345.9976062011719,-0.0033402680080883984,343.8248596191406
2016-06-03,347.7434932492497,349.9205184943758,341.7445969571346,343.8248596191406,1126862.0,346.43731689453125,347.6854736328125,349.17552795410154,346.3792596435547,-0.007540923416705536,341.55108642578125
2016-06-06,343.38945747265547,345.4697202237972,340.2932613747084,341.55108642578125,908115.0,343.8248596191406,345.64390258789064,348.2466644287109,346.63276123046876,-0.006613172752773178,348.90460205078125
2016-06-07,342.80891335319706,350.06566452094296,342.4702885876058,348.90460205078125,1181754.0,341.55108642578125,345.6632507324219,348.0531524658203,346.6714630126953,0.02152976792418415,350.3075866699219
2016-06-08,350.01732840910563,353.6457043083016,345.9051690566835,350.3075866699219,1176799.0,348.90460205078125,346.20509033203126,347.81125793457034,346.8523974609375,0.004021112392597281,352.8232116699219
2016-06-09,351.2267324280803,354.5648495473987,349.77538229408,352.8232116699219,394763.0,350.3075866699219,347.4822692871094,348.07733459472655,347.57323364257815,0.007181189034225488,350.2591857910156
2016-06-10,352.3878445876042,354.7583655592913,348.90459816036645,350.2591857910156,422023.0,352.8232116699219,348.7691345214844,348.22730407714846,348.19731384277344,-0.007267168922278744,352.38787841796875
2016-06-13,348.32408560808824,355.09705393935667,346.6308435252712,352.38787841796875,603739.0,350.2591857910156,350.9364929199219,348.2901977539062,348.69948120117186,0.00607747837403827,355.1454162597656
2016-06-14,352.8716576834847,356.88705438382124,351.80732819563934,355.1454162597656,452856.0,352.38787841796875,352.1846557617188,348.9239532470703,349.24035095214845,0.00782529142085342,354.951904296875
2016-06-15,356.1129667984593,357.90297137384,352.4362245850803,354.951904296875,736622.0,355.1454162597656,353.1135192871094,349.6593048095703,349.7705773925781,-0.0005448809249141151,359.4510803222656
2016-06-16,354.12946271318765,360.4670136910619,352.6781124561664,359.4510803222656,850822.0,354.951904296875,354.4390930175781,350.96068115234374,350.29209716796873,0.012675452563926992,364.143798828125
2016-06-17,360.2735313332658,365.7402782641949,359.9348770219061,364.143798828125,1834207.0,359.4510803222656,357.216015625,352.99257507324216,350.8871514892578,0.013055235504236373,364.38568115234375
2016-06-20,362.8375682887524,366.0305270785746,359.0640634841087,364.38568115234375,1358070.0,364.143798828125,359.615576171875,355.2760345458984,351.4386651611328,0.0006642494668236409,363.27294921875
2016-06-21,364.6759032938996,365.15968667039135,361.0959240245373,363.27294921875,453254.0,364.38568115234375,361.2410827636719,356.71286926269534,352.1382159423828,-0.0030537202506827343,366.9980773925781
2016-06-22,363.7567522174711,368.5461901864207,363.3213353440232,366.9980773925781,887946.0,363.27294921875,363.6503173828125,358.3819183349609,352.9790307617188,0.010254350569838255,375.5610961914063
2016-06-23,366.5143395332853,377.0608426424676,365.3048808765257,375.5610961914063,1066962.0,366.9980773925781,366.8723205566406,360.65570678710935,353.8227508544922,0.023332598523856385,377.7864685058594
2016-06-24,369.6105172426461,387.5105030253396,365.7886165752231,377.7864685058594,2567589.0,375.5610961914063,369.6008544921875,363.40843505859374,354.5977722167969,0.005925460163527907,378.8024291992188
2016-06-27,379.2862126337005,382.9629549246429,375.851362059999,378.8024291992188,963785.0,377.7864685058594,372.48420410156257,366.0498901367188,355.34570068359375,0.0026892458519691687,377.2543029785156
2016-06-28,382.1888997414968,383.15646657628537,375.5126944870147,377.2543029785156,451122.0,378.8024291992188,375.28047485351567,368.2607788085937,355.8894738769531,-0.004086896232360249,383.6402587890625
