Date,Open,High,Low,Close,Volume,Prev_Close,MA5,MA10,MA50,Return,Target
2016-03-14,164.67781654501044,165.53527571616806,163.09828141881627,164.04600524902344,14369755.0,162.55673217773438,164.10919799804688,160.85987091064453,161.3960107421875,0.009161558868326258,167.25021362304688
2016-03-15,163.95574626799214,168.0625404928117,163.95574626799214,167.25021362304688,22369600.0,164.04600524902344,164.4612060546875,163.25625,160.62880737304687,0.01953237672053887,167.1599578857422
2016-03-16,166.97944232420693,167.7917692373429,163.91063646074386,167.1599578857422,19237834.0,167.25021362304688,164.78613891601563,165.3457489013672,159.98796752929687,-0.0005396449747329113,168.19796752929688
2016-03-17,169.68723831402792,170.86061026962682,166.97946323454877,168.19796752929688,21560986.0,167.1599578857422,165.84217529296876,165.81509857177736,159.42114044189452,0.006209678781231798,172.62063598632812
2016-03-18,168.64923862817338,173.29757965686275,167.88203029258577,172.62063598632812,21144216.0,168.19796752929688,167.8549560546875,166.58230285644532,158.95901336669922,0.026294422709126408,177.63003540039062
2016-03-21,174.20018445456614,178.08133121503977,174.20018445456614,177.63003540039062,20678069.0,172.62063598632812,170.57176208496094,167.3404800415039,158.7288525390625,0.029019701992404112,178.26182556152344
2016-03-22,177.6300142507328,178.9387692028963,175.55405099603195,178.26182556152344,16728809.0,177.63003540039062,172.77408447265626,168.61764526367188,158.52215911865235,0.0035567755177705607,177.4495086669922
2016-03-23,177.72027512078554,178.35210023951512,176.27613686822147,177.4495086669922,13362780.0,178.26182556152344,174.83199462890624,169.80906677246094,158.38316009521483,-0.004556875214154599,169.95799255371094
2016-03-28,176.72742921592098,178.93877577108543,169.37129977951358,169.95799255371094,19760603.0,177.4495086669922,175.18399963378906,170.5130874633789,158.1827847290039,-0.04221773376301696,171.0410919189453
2016-03-29,170.1385004048612,172.62062706859257,168.4687005948241,171.0410919189453,16804848.0,169.95799255371094,174.8680908203125,171.3615234375,157.97699401855468,0.006372747459299832,178.3069610595703
2016-03-30,173.5232231543991,178.9839047129685,171.94368796313668,178.3069610595703,20709407.0,171.0410919189453,175.00347595214845,172.7876190185547,158.00407135009766,0.042480254651719784,175.3284149169922
2016-03-31,178.57775012327733,179.39007703862134,173.61349641906392,175.3284149169922,30132473.0,178.3069610595703,174.4167938232422,173.5954391479492,158.18368682861328,-0.016704598210178778,176.59201049804688
2016-04-01,174.83195993685268,178.0361623173332,173.29755723664374,176.59201049804688,21752206.0,175.3284149169922,174.24529418945312,174.53864440917968,158.44814544677735,0.007207021073297959,175.73458862304688
2016-04-04,178.08133238360375,178.21671561990476,173.79402211630375,175.73458862304688,15732565.0,176.59201049804688,175.4006134033203,175.29230651855468,158.66025482177736,-0.004855383165873639,166.39276123046875
2016-04-05,175.01249969522942,175.5991924784686,165.44503732866266,166.39276123046875,36635637.0,175.73458862304688,174.470947265625,174.66951904296874,158.8534094238281,-0.05315872911403041,165.94146728515625
2016-04-06,166.9794420918807,167.43073788131824,164.45218291653973,165.94146728515625,16350631.0,166.39276123046875,171.9978485107422,173.50066223144532,159.00233703613281,-0.0027122210243715195,164.22653198242188
2016-04-07,165.89633188141892,167.56611800796168,163.3690727528508,164.22653198242188,19430601.0,165.94146728515625,169.77747192382813,172.09713287353514,158.95449920654298,-0.010334579600814298,165.26454162597656
2016-04-08,163.9557726759001,166.03173628822356,162.64701749827967,165.26454162597656,15805231.0,164.22653198242188,167.51197814941406,170.8786361694336,158.95720764160157,0.006320596501823372,169.91287231445312
2016-04-11,165.94147469895393,170.49955135795125,164.27167469445135,169.91287231445312,18990364.0,165.26454162597656,166.3476348876953,170.8741241455078,159.0267074584961,0.02812660624440877,169.50669860839844
2016-04-12,170.1385099492097,171.71804518746495,168.15281126132248,169.50669860839844,14563344.0,169.91287231445312,166.97042236328124,170.72068481445314,159.0727395629883,-0.002390482254357895,173.2073211669922
2016-04-13,172.8914223729528,174.9222534569598,172.21447867828385,173.2073211669922,17573045.0,169.50669860839844,168.42359313964843,170.21072082519532,159.28936126708984,0.021831718681177836,168.55899047851562
2016-04-18,172.8011684750233,172.84630081197184,167.52101559097687,168.55899047851562,13985439.0,173.2073211669922,169.2900848388672,169.53377838134764,159.54208740234375,-0.02683680260833221,169.055419921875
2016-04-20,170.0031439151582,170.27391039399137,166.16712937719032,169.055419921875,20163005.0,168.55899047851562,170.0482604980469,168.78011932373047,159.86521575927733,0.002945137734570391,175.41867065429688
2016-04-21,171.94368772926458,178.17156382307527,171.4923919609463,175.41867065429688,31008152.0,169.055419921875,171.14942016601563,168.74852752685547,160.3760827636719,0.03764002795865706,180.6537170410156
2016-04-22,174.74175262704185,181.8722213031456,172.89143695110428,180.6537170410156,34049763.0,175.41867065429688,173.37882385253903,170.17462310791015,161.04941589355468,0.029843153908260867,177.85569763183594
2016-04-25,181.37579976061863,182.8199519927869,176.72745800434708,177.85569763183594,23835613.0,180.6537170410156,174.30849914550782,171.3660461425781,161.57021148681642,-0.01548830245515731,181.37576293945312
2016-04-26,176.86280534567496,181.7819263684024,175.59918272839852,181.37576293945312,21809451.0,177.85569763183594,176.87185363769532,173.08096923828126,162.0901040649414,0.01979169267269576,177.0433349609375
2016-04-27,181.33064501565133,181.33064501565133,176.45665593611645,177.0433349609375,22801603.0,181.37576293945312,178.4694366455078,174.25884857177735,162.6154116821289,-0.02388647693772561,173.34271240234375
2016-04-28,177.58488999330933,178.89364500496995,172.57550406492845,173.34271240234375,24555479.0,177.0433349609375,178.0542449951172,174.6018325805664,163.21202453613282,-0.02090235455297007,170.5897979736328
2016-04-29,173.2073078832944,175.10275559198288,168.28818683378353,170.5897979736328,21021661.0,173.34271240234375,176.0414611816406,174.71014251708985,163.83932525634765,-0.015881339287694862,167.8820343017578
2016-05-02,169.32618634236766,170.0933809238223,167.43073851062405,167.8820343017578,14469844.0,170.5897979736328,174.046728515625,174.1776138305664,164.40254272460936,-0.0158729519821198,166.12197875976562
2016-05-03,168.78462109745388,170.9057167646121,165.76093387362477,166.12197875976562,16247931.0,167.8820343017578,170.9959716796875,173.9339126586914,164.69498229980468,-0.010483882622178586,162.4213409423828
2016-05-04,165.6255435864201,166.43787044380255,161.6992649733464,162.4213409423828,17826594.0,166.12197875976562,168.07157287597656,173.2705047607422,165.1201028442383,-0.022276629769348077,162.78237915039062
2016-05-05,162.69211449328554,164.9034608678299,161.11257940111773,162.78237915039062,17742028.0,162.4213409423828,165.95950622558593,172.00687561035156,165.50641204833985,0.002222849570832519,166.39276123046875
2016-05-06,163.32394163283254,166.9343079083191,162.5567470627643,166.39276123046875,18336962.0,162.78237915039062,165.12009887695314,170.58078002929688,165.9495849609375,0.022179194694915916,170.3190460205078
2016-05-09,168.3333470934675,170.95085743741302,167.02459192149473,170.3190460205078,13863696.0,166.39276123046875,165.6075012207031,169.82711486816407,166.38282928466796,0.023596487978228886,171.0410919189453
2016-05-10,169.32617355116685,171.76316788470334,168.51383292501902,171.0410919189453,13845979.0,170.3190460205078,166.59132385253906,168.79364776611328,166.8260012817383,0.004239372608689784,166.9794464111328
2016-05-11,167.34047754303978,170.138517018911,166.16711947811464,166.9794464111328,18128414.0,171.0410919189453,167.50294494628906,167.78725891113282,167.304375,-0.023746606515686164,170.1385040283203
2016-05-12,168.8748813906724,171.04109556162703,167.34046476608788,170.1385040283203,17398341.0,166.9794464111328,168.974169921875,167.46683807373046,167.88564361572264,0.018918841121375873,166.84405517578125
2016-05-13,169.64208074496807,169.64208074496807,166.34762706388312,166.84405517578125,15546644.0,170.1385040283203,169.0644287109375,167.0922637939453,168.4822570800781,-0.019363335015515903,159.5782012939453
2016-05-16,166.9794498291801,166.9794498291801,158.08891685632008,159.5782012939453,30937008.0,166.84405517578125,166.916259765625,166.26188049316406,168.859541015625,-0.04354877297953996,159.62332153320312
2016-05-17,161.11259208551616,161.2028567497278,158.17916954054178,159.62332153320312,22183140.0,159.5782012939453,164.63270568847656,165.6120147705078,169.18627899169923,0.00028274688454921204,162.4213409423828
2016-05-18,159.66843405743663,162.87263670147388,156.64476073499864,162.4213409423828,25345278.0,159.62332153320312,163.72108459472656,165.6120147705078,169.50940643310548,0.017528888525212505,155.8775634765625
2016-05-19,163.36907636259795,163.36907636259795,155.15548745638054,155.8775634765625,25480517.0,162.4213409423828,160.868896484375,164.921533203125,169.35686828613282,-0.040288901863836046,154.65907287597656
2016-05-20,156.59963926567602,157.6827464081235,153.93699685686005,154.65907287597656,16720624.0,155.8775634765625,158.43190002441406,163.74816436767577,169.15107788085936,-0.007816972330140004,151.99642944335938
2016-05-23,155.5165451671305,155.87757632074283,151.8159138665532,151.99642944335938,16193112.0,154.65907287597656,156.91554565429686,161.91590270996093,168.79004119873048,-0.01721621229911552,152.98927307128906
2016-05-24,152.3574617187009,153.80159998569462,150.1912336595285,152.98927307128906,14816798.0,151.99642944335938,155.58873596191407,160.1107208251953,168.5400231933594,0.006532019413651113,158.04379272460938
2016-05-25,154.79445749560318,158.6756040823454,154.74932516166746,158.04379272460938,18900887.0,152.98927307128906,154.71322631835938,159.21715545654297,168.39019317626952,0.033038392508506265,166.2122344970703
2016-05-26,158.04379168905095,167.43073864307723,156.59963964729866,166.2122344970703,30700988.0,158.04379272460938,156.78016052246093,158.82452850341798,168.45608215332032,0.05168467316330738,176.8176727294922
2016-05-27,166.07683918263984,182.6845175919224,163.82036038939745,176.8176727294922,85585820.0,166.2122344970703,161.21188049316407,159.82189025878907,168.74130096435547,0.06380660403557004,179.48033142089844
2016-05-30,180.69882172408992,184.03840763378872,175.64431741473476,179.48033142089844,46075949.0,176.8176727294922,166.7086608886719,161.81210327148438,169.04998748779298,0.015058781457212067,184.9861297607422
2016-05-31,179.43519740698306,185.66307340253985,177.0884539397698,184.9861297607422,39457647.0,179.48033142089844,173.1080322265625,164.34838409423827,169.4047058105469,0.03067633258895719,178.93878173828125
2016-06-01,185.8887341887576,188.0098299226321,177.44951113191297,178.93878173828125,41868032.0,184.9861297607422,177.2870300292969,166.00012817382813,169.64028228759764,-0.03269081865912038,181.01475524902344
