Date,Close,High,Low,Open,Volume
,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS
2016-01-01,338.44134521484375,340.1236982177198,333.10589456945723,333.73076267437244,452823
2016-01-04,337.81646728515625,339.8352966974752,334.4037058851677,336.4705907895794,687951
2016-01-05,334.259521484375,341.2773251681627,332.4329433159653,338.2971511089717,1494306
2016-01-06,334.4037170410156,337.3358062662634,329.93347062469195,334.25952122201966,1000140
2016-01-07,330.75054931640625,334.2594800613651,323.5404658753751,333.29813560256093,1423390
2016-01-08,334.5479431152344,336.95130477554494,325.1267771419812,334.2595514511614,1341603
2016-01-11,331.7119140625,336.47058115977944,330.36603760544216,331.6638585717826,705294
2016-01-12,333.490478515625,335.5093083013532,331.3755377279343,333.1059464940369,638269
2016-01-13,336.4225158691406,337.6722519704527,331.6638489104802,335.9898991136604,735198
2016-01-14,328.491455078125,346.0359936821901,326.8571575551857,333.58656962249836,2007294
2016-01-15,322.8675842285156,329.26051984105965,319.6951295002947,328.77984754932083,1570462
2016-01-18,321.3294372558594,330.51026658514877,319.7432245102111,322.05044571641855,2640407
2016-01-19,326.088134765625,327.28981564353796,314.311662162078,321.1852709161577,1222626
2016-01-20,327.6742858886719,330.6063749429015,321.0410145605791,322.9156187740039,1530254
2016-01-21,330.1257019042969,334.16336061861466,324.16538349019265,330.6063741637201,1015243
2016-01-22,334.1633605957031,335.5092370544146,323.78082219012924,332.62520349807295,1027422
2016-01-25,340.74853515625,344.11324056455527,333.15389090718145,337.3357449250843,801820
2016-01-27,336.13409423828125,344.01713077215095,331.66384823830265,344.01713077215095,866074
2016-01-28,325.8958435058594,335.41314988225355,323.8770138289488,332.4329755342343,1060659
2016-01-29,349.64105224609375,352.5250861243802,333.0578574459465,333.58658525513516,1807418
2016-02-01,346.03594970703125,352.09240806277865,343.6325885598451,350.4100552597483,659748
2016-02-02,338.39324951171875,348.7757579320301,337.14351345038847,345.9878648689747,757686
2016-02-03,340.3640441894531,342.7193501966554,331.6638872870859,331.6638872870859,723244
2016-02-04,348.0067138671875,358.4853631961597,342.28670227702565,342.28670227702565,1519516
2016-02-05,355.2649230957031,357.6202293521387,347.14157796182246,349.5929952181844,1549307
2016-02-08,357.23565673828125,361.46556708122444,350.89077655491207,351.94826147512504,1047610
2016-02-09,352.66925048828125,361.081015216184,351.371429491252,353.2941185719155,808046
2016-02-10,356.0820007324219,359.35056619972187,349.9774572246948,350.8907462446035,2059928
2016-02-11,342.5750732421875,355.98580964499075,340.26785261419036,354.7360736950471,1069363
2016-02-12,342.094482421875,346.805065103165,327.914649545169,344.3055632708757,2187500
2016-02-15,344.8343200683594,350.5543028408092,336.95128260603605,342.4790140610566,775675
2016-02-16,334.1153259277344,349.3526447055653,333.1059257666362,348.9200572099136,1720575
2016-02-17,314.21551513671875,332.9617364331794,310.56238774286675,332.91365159633904,2744020
2016-02-18,320.7525939941406,322.53108722795656,307.77444294323925,315.41714363059936,1744811
2016-02-19,321.7619934082031,327.6261709782313,318.2050072715171,320.127696137206,807083
2016-02-22,324.8382873535156,326.28030404434617,313.6866857435117,324.64603606414767,873701
2016-02-23,316.71502685546875,324.93451240146516,313.87904822212533,324.93451240146516,828320
2016-02-24,314.3116455078125,319.1664242621784,311.61986288116833,318.2050796107863,668565
2016-02-25,311.2353210449219,317.9647333918391,310.2259209280481,315.41717601380236,1270824
2016-02-26,317.38787841796875,323.97309406097327,312.388904658347,315.84972136196757,881692
2016-02-29,304.553955078125,318.9260684668827,290.03767520602565,318.9260684668827,1857767
2016-03-01,324.4537048339844,326.8570656105324,298.016736291956,300.42009706850405,1388815
2016-03-02,320.992919921875,325.3670549620009,314.84032104236866,324.4537659596929,1520145
2016-03-03,328.92401123046875,331.1831766484822,319.5989872846191,320.127715018707,1501530
2016-03-04,325.3670959472656,332.0484234036842,323.0117899106699,328.68371725878137,893896
2016-03-08,328.34722900390625,330.70253495605306,323.20405898000354,324.93446748588934,2006420
2016-03-09,326.71295166015625,328.3472197947882,324.1653944665333,328.3472197947882,914711
2016-03-10,325.94384765625,332.14453154323274,324.74216700667245,326.56874506435554,3429651
2016-03-11,332.6252136230469,333.9710901227263,323.9731126906555,326.9052018270252,1425552
2016-03-14,327.9626770019531,335.98990960839006,326.905192162786,333.68268862887516,794134
2016-03-15,330.51025390625,331.66387913405345,327.0974923923527,329.45279834165643,963552
2016-03-16,326.5207214355469,330.3180447351084,324.0212193483615,329.6450917100505,804723
2016-03-17,326.3764343261719,330.6063439550128,324.6460260855245,330.22181205019155,1527064
2016-03-18,324.7421875,331.1832079233682,323.05983448442413,326.95329763750186,2523802
2016-03-21,328.8760070800781,331.1351728507568,324.21347971036045,327.8185221089189,1071707
2016-03-22,346.9695129394531,349.2916677056203,330.5208748480527,330.5208748480527,1399074
2016-03-23,341.2608642578125,347.25976144096154,340.0997721435003,346.969503176283,472224
2016-03-28,316.7814025878906,345.4213892246848,314.4592478936206,345.13113096082566,1417021
2016-03-29,319.05517578125,320.26463437026155,309.91165703720355,314.4592331430061,2005734
2016-03-30,327.2795104980469,328.5373356821895,320.65167119437433,320.65167119437433,1455310
2016-03-31,328.1019287109375,329.1178621046126,323.40922352609147,327.5213826883529,895578
2016-04-01,328.4405822753906,331.8754328155699,324.5219187776538,328.00516537748746,517494
2016-04-04,333.3750915527344,334.6329459676334,325.5861915017731,327.2310666874903,796436
2016-04-05,334.3910827636719,336.71323711407206,330.230527921735,332.7462074379163,829255
2016-04-06,336.80999755859375,338.64836851066417,333.95566378431465,335.5521430445918,1075449
2016-04-07,328.29541015625,337.1002741222367,327.4730019816337,334.7781196602106,1433323
2016-04-08,324.95733642578125,328.0051661347482,322.9738066425063,328.0051661347482,652937
2016-04-11,333.3750915527344,336.6164458729464,325.924845749161,325.97321227259124,676453
