Date,Close,High,Low,Open,Volume
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
2016-01-01,220.01004028320312,220.7792607924818,218.46075091222082,218.80743532678252,5416562
2016-01-04,215.66551208496094,219.6741661777694,213.8020255761289,217.76734411891513,30170947
2016-01-05,217.7998504638672,218.85076650343774,216.03388336908822,216.74893442429666,14946239
2016-01-06,223.66116333007812,225.0046088392531,216.77060804018743,218.33073130996965,26759864
2016-01-07,219.55499267578125,222.75107626597082,218.42823945006,221.2451225143631,19739943
2016-01-08,222.26351928710938,223.81280846606384,220.30252795242174,221.0175933977657,21313199
2016-01-11,227.86483764648438,229.85833098982943,219.06747428202954,220.1400581732577,29016443
2016-01-12,226.53219604492188,230.85503242835276,225.58961900047527,228.60152620236326,23373377
2016-01-13,233.33607482910156,236.13130442423247,226.9113918866168,228.18983392878874,71802356
2016-01-14,230.04246520996094,234.23530947936928,228.1789933324697,230.51917068198614,27823189
2016-01-15,232.5668487548828,236.07712947998945,230.89838672268309,231.79762829460677,28767318
2016-01-18,220.33505249023438,234.87454930310864,218.43907874282425,232.9352255402803,27254669
2016-01-19,226.13133239746094,227.47476326556642,219.73915126171534,222.9677507216408,21489315
2016-01-20,217.6697998046875,224.2461563704995,214.51705232336707,224.2461563704995,45114225
2016-01-21,213.26031494140625,222.26353574318838,211.63518843584404,220.48673481382508,31768619
2016-01-22,217.5831756591797,219.06746169288306,215.39467244845827,215.39467244845827,23682648
2016-01-25,217.53982543945312,220.74674282410305,216.68391942528197,218.8507547141282,13099564
2016-01-27,216.5430908203125,218.8507667692877,216.02304974376474,218.43907903472584,17251028
2016-01-28,220.3458709716797,221.4076352890921,216.05553601198588,216.9006081253365,23074633
2016-01-29,224.35452270507812,225.35126922652623,220.58422882125657,220.79007267188388,19177163
2016-02-01,223.24945068359375,225.741317136433,222.2202024398864,225.34044883358007,9918809
2016-02-02,216.93312072753906,223.7911595696479,214.62543036213773,223.24945072887465,14771279
2016-02-03,212.65359497070312,215.38382128565348,211.26682850366376,214.08371145027684,15691478
2016-02-04,210.84429931640625,216.90061592956934,209.25167447968684,214.08371842669246,18203784
2016-02-05,210.37843322753906,212.7836141446888,208.3199367153294,212.15523419626544,20998404
2016-02-08,208.24407958984375,213.39032037829412,207.57234969056293,210.42174865802698,12078110
2016-02-09,207.474853515625,209.9233843176464,205.8497270604858,206.4781069754913,19603494
2016-02-10,208.5907745361328,210.83346150218782,205.55719934236797,206.21809538853444,16883350
2016-02-11,200.33509826660156,209.3058161802048,198.3741070547134,208.63408632337428,17114833
2016-02-12,196.43479919433594,202.3611088437634,192.4369792519477,202.3611088437634,29319458
2016-02-15,205.14547729492188,206.14222374674068,198.9158192032881,198.9158192032881,19283523
2016-02-16,201.63523864746094,207.58320203914346,200.8660037002,206.08808215941897,13024856
2016-02-17,206.41310119628906,207.46401715930583,198.5691356135171,202.62112504829437,15442221
2016-02-18,203.70455932617188,209.90171630139076,202.81615165784507,208.65577589542633,14433087
2016-02-19,204.6254425048828,206.4455932858489,203.10865500890037,203.68287991952667,10235503
2016-02-22,208.5149383544922,209.81504821443392,204.57128769025144,204.57128769025144,12770834
2016-02-23,205.77389526367188,209.576690979438,204.27877541414327,208.6882832867176,18989787
2016-02-24,206.4239501953125,207.70237787785638,204.11625978383063,204.74465420182977,15186204
2016-02-25,204.57131958007812,207.26904470548956,203.8671023364584,206.75983746224944,24826958
2016-02-26,205.92556762695312,207.74571854364044,204.6146238757118,206.49977811592808,8349402
2016-02-29,209.45751953125,215.5138361788657,202.59946628479443,206.13141483861767,31032353
2016-03-01,212.63192749023438,213.44449794652522,209.0241418575042,209.0349757445356,16453192
2016-03-02,217.0089569091797,217.92986627345962,213.9212121921017,215.14547040567058,20105967
2016-03-03,219.4683074951172,220.58422676177284,216.14220300422977,218.85074702006418,15880459
2016-03-04,218.07070922851562,219.93419575268635,217.44232928355206,219.7175035363224,8987660
2016-03-08,222.53439331054688,223.3794509778336,218.30904711623754,218.30904711623754,13222993
2016-03-09,225.71963500976562,226.196340494976,220.71423464729082,221.0175979431405,11854901
2016-03-10,219.2299346923828,226.6296958929992,218.6340564902166,225.795457731286,20706353
2016-03-11,219.82583618164062,223.08693750650843,218.98077850873437,219.91252174441087,15319044
2016-03-14,220.96343994140625,222.4043758939567,219.4899878621999,220.82258494079457,11880095
2016-03-15,221.12596130371094,222.7185862382691,219.9558724669886,221.88434793063243,10487788
2016-03-16,221.39678955078125,222.2743633354288,217.8648555669135,221.2342812441683,11064129
