Date,Close,High,Low,Open,Volume
,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS
2016-01-01,2710.531494140625,2713.554833200895,2656.7815778262216,2662.5404974313365,85696
2016-01-04,2638.689208984375,2715.187054789636,2620.3087486739064,2697.1904287685243,461333
2016-01-05,2623.236328125,2663.500733793062,2605.911528738077,2656.7819932033135,333346
2016-01-06,2625.395263671875,2639.5045684991032,2612.1497029710217,2623.1876311665633,448118
2016-01-07,2560.511962890625,2604.9997170242345,2544.819045289499,2591.514198127026,498597
2016-01-08,2596.504638671875,2606.390830097092,2530.2770683250883,2569.4377654833056,202636
2016-01-11,2617.237060546875,2627.98699701396,2545.442482133317,2572.3174404665497,180863
2016-01-12,2562.767578125,2622.180345644205,2551.489692507768,2621.412442735967,256890
2016-01-13,2576.49267578125,2600.200180753144,2503.9782345276535,2586.714664116682,442587
2016-01-14,2521.2548828125,2552.017156529656,2500.3307627684253,2525.2860794025823,494491
2016-01-15,2513.00048828125,2537.475896441918,2477.2952338307186,2529.077472073061,215896
2016-01-18,2534.980712890625,2543.5230172160223,2475.375796754763,2532.9649971445597,239244
2016-01-19,2532.677001953125,2548.3221149108795,2510.7930589588655,2538.723914854718,246472
2016-01-20,2512.472900390625,2586.7150761796374,2476.335768661768,2505.1303706229514,770115
2016-01-21,2586.7626953125,2604.951235740799,2540.7393774941925,2562.7191597007863,420642
2016-01-22,2604.37548828125,2629.9067939549864,2572.317594087359,2572.317594087359,164618
2016-01-25,2639.936767578125,2658.70129470116,2616.469216373777,2646.1275594667254,157504
2016-01-27,2640.992431640625,2673.0022839668077,2629.906465185772,2655.821601886508,289692
2016-01-28,2634.417724609375,2660.5728177972314,2609.222451355018,2653.4222061588694,477032
2016-01-29,2725.984619140625,2737.6943751721965,2627.7949955168183,2640.4645714580442,325766
2016-02-01,2706.0205078125,2745.6130818606803,2689.4155753454775,2745.0851340071613,240216
2016-02-02,2690.0869140625,2741.2453564107363,2668.635082071545,2706.6918435148027,201113
2016-02-03,2657.789306640625,2693.302642482034,2639.6966080268476,2644.30379035356,135537
2016-02-04,2658.269287109375,2699.30158839312,2644.5438154862663,2663.6921758858075,103058
2016-02-05,2728.528076171875,2735.4387327261015,2669.4991511223384,2673.098475820481,127269
2016-02-08,2708.18017578125,2760.0584937990825,2690.663460730055,2735.438970128496,109649
2016-02-09,2655.102294921875,2733.0396385112067,2644.6881533268506,2691.3355029230684,239790
2016-02-10,2685.47998046875,2708.227899360202,2647.183260533544,2666.3796583619237,192610
2016-02-11,2608.694580078125,2715.3306715515755,2582.251727599078,2695.174452356601,314257
2016-02-12,2656.541259765625,2680.776709791488,2572.3170720519824,2624.8191684101257,704831
2016-02-15,2689.75146484375,2749.7880137833718,2663.4042203956724,2664.364040322202,182856
2016-02-16,2675.59423828125,2724.8808530716956,2668.6355435086934,2716.29051121868,250725
2016-02-17,2664.988037109375,2692.2948668787117,2630.002648004912,2692.2948668787117,110858
2016-02-18,2682.793212890625,2713.411379864841,2659.805334393659,2686.5364174891015,211883
2016-02-19,2730.39990234375,2735.4869952010367,2663.500495327325,2696.134375270074,225185
2016-02-22,2805.64990234375,2812.272566532515,2732.60750748057,2734.5271474577253,291684
2016-02-23,2703.18896484375,2818.463198318119,2695.8942396129605,2812.1763308842333,233126
2016-02-24,2684.9521484375,2728.1918451718257,2669.6428343805374,2702.5647020687275,201881
2016-02-25,2667.435791015625,2726.9446295718335,2654.478221329999,2692.295034680073,185621
2016-02-26,2659.613037109375,2721.089551623371,2639.504856072053,2691.335133245831,483142
2016-02-29,2657.357666015625,2725.888718227373,2581.96376041112,2697.0941190911685,521499
2016-03-01,2769.36865234375,2795.9556190885082,2661.5327831892237,2668.2995609564205,357466
2016-03-02,2853.544677734375,2882.339275895166,2784.005770042273,2802.6742209836443,481863
2016-03-03,2825.94970703125,2889.057864707162,2818.127268671514,2879.4596658210917,376438
2016-03-04,2790.1005859375,2844.714483002887,2778.966814848706,2830.509100535482,184854
2016-03-08,2831.46923828125,2836.2683386851163,2792.4046078599913,2801.7148157772776,365340
2016-03-09,2871.397216796875,2880.371391982675,2831.5166543325527,2840.0109195833575,482513
2016-03-10,2877.30029296875,2898.6562871372275,2863.1429485199837,2890.6897345812044,474446
2016-03-11,2874.133056640625,2888.098485014635,2852.1532715738363,2874.6610045260327,306081
2016-03-14,2887.426513671875,2903.407422722526,2862.85502827299,2885.5068736979324,287658
2016-03-15,2869.47802734375,2887.7146077353123,2865.0627615165267,2881.13974686172,381974
2016-03-16,2848.98583984375,2879.076291894748,2836.2682242864585,2874.7571017054793,257333
2016-03-17,2907.294677734375,2924.6194749911774,2861.0314022279213,2869.9577747801422,475504
2016-03-18,2985.663818359375,2992.4305958382356,2922.6517326987946,2926.4910124790226,474484
2016-03-21,3099.73876953125,3114.2321456355344,2986.0481344804543,2986.0481344804543,624652
2016-03-22,3081.405517578125,3108.856458707579,3057.1222631147803,3105.017179351348,658718
2016-03-23,3069.93603515625,3133.8120989239555,3058.8981058644813,3087.644666153793,352003
2016-03-28,3049.300048828125,3101.370282917871,3028.280084928003,3076.2230462236876,494567
2016-03-29,3010.235107421875,3066.4806462861857,2990.8948305159274,3046.4683079974593,277583
2016-03-30,3056.1630859375,3094.2678946947103,3037.830429424032,3052.1316543009007,403804
