Date,Close,High,Low,Open,Volume
,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS
2016-01-01,255.0482177734375,257.9072342454784,254.60073124233125,256.5868395322262,241700
2016-01-04,249.96287536621094,256.8933217126591,249.17814574596585,256.3201997368129,708520
2016-01-05,249.63658142089844,253.01363846237115,249.0899105243824,253.01363846237115,542240
2016-01-06,252.1539764404297,252.59705008696278,249.31037788919207,249.79973397663596,1107440
2016-01-07,248.60279846191406,252.61467889753084,247.82907443515427,252.61467889753084,444400
2016-01-08,248.32064819335938,250.89750397109572,247.54692413178057,250.85342801599847,889300
2016-01-11,241.12127685546875,247.98778856039834,239.63555661267645,247.98778856039834,1001200
2016-01-12,239.82513427734375,243.13825770113266,238.42759280550737,243.13825770113266,1129300
2016-01-13,242.5276336669922,243.79953973024104,238.08589164375388,240.9339031872997,1237480
2016-01-14,247.59759521484375,248.21702646429716,239.47903649617118,240.71345910992773,696600
2016-01-15,246.78419494628906,248.2081871249702,245.65336971369123,246.8855857726169,540340
2016-01-18,239.6553497314453,246.88558108368173,238.06823890212166,246.7841902592795,428280
2016-01-19,239.3379364013672,242.21239854009127,237.62736987924958,240.04993247145106,426940
2016-01-20,241.8421173095703,243.5791352052888,236.96612700967012,238.85305159751826,293700
2016-01-21,239.38427734375,242.12427891396857,238.27110377526256,240.71349844979906,1582880
2016-01-22,240.16677856445312,243.0235889147757,239.46358150992654,242.03605086322685,497680
2016-01-25,240.77294921875,243.00594207548139,240.18438197460608,240.71342785706912,528340
2016-01-27,241.93467712402344,242.23667004869284,240.321088268929,242.23667004869284,1190880
2016-01-28,241.10800170898438,242.03601826852767,240.2725500115621,241.59515120428628,805740
2016-01-29,241.9479217529297,242.47696779160944,241.1102901910528,241.98981813064316,1002360
2016-02-01,240.226318359375,245.78344026811357,238.98748272332804,245.78344026811357,386360
2016-02-02,240.59666442871094,242.64891424173064,238.9500318297451,241.59523513413342,833640
2016-02-03,238.4363555908203,240.59658812593517,238.068221894019,240.59658812593517,638780
2016-02-04,241.82887268066406,242.166115602788,239.1704308284215,239.1704308284215,388780
2016-02-05,239.01614379882812,244.6812760945968,237.40696788637905,241.15433878152152,617660
2016-02-08,238.64138793945312,242.03607044762913,238.1542383391296,241.15212964059043,429480
2016-02-09,238.91693115234375,240.7068507519836,237.68250848162592,240.00809352226807,499880
2016-02-10,233.55381774902344,240.22855377427211,232.75143619687393,239.78768656375476,936840
2016-02-11,230.00265502929688,234.71552698423474,228.8101015897417,234.71552698423474,1166260
2016-02-12,222.90464782714844,232.27747460719496,220.47987841938942,230.57352731963135,748780
2016-02-15,222.97959899902344,227.00252553793385,221.3131215689492,222.9906179878678,1325440
2016-02-16,222.62908935546875,225.50353821511032,221.75616758983477,225.50353821511032,996220
2016-02-17,223.63865661621094,224.84222868385294,221.93250303357553,224.40136156878657,1445600
2016-02-18,228.49484252929688,229.47137520680778,223.07880087347692,224.62183605738437,532660
2016-02-19,229.67855834960938,231.01439880068963,228.15317515142152,229.55733602199444,258780
2016-02-22,232.74917602539062,233.57138887802122,227.58222642589695,229.60358489852462,1705860
2016-02-23,228.9093017578125,234.09831823286518,228.36925010538403,234.09831823286518,427740
2016-02-24,229.2244873046875,229.46695887693647,226.38530153144313,228.58963747624782,236860
2016-02-25,226.73355102539062,229.25091207383892,224.44325646553526,229.2244611218585,627760
2016-02-26,225.33604431152344,228.81008004953313,224.88636460464883,228.81008004953313,720220
2016-02-29,220.78627014160156,226.8217426874137,219.5959368724414,226.8217426874137,1058840
