Date,Close,High,Low,Open,Volume
,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS
2016-01-01,810.1698608398438,816.4852449277132,808.4642625889009,813.166221633846,294006
2016-01-04,812.0599975585938,822.8008228632654,803.670208441298,807.8190163882307,709103
2016-01-05,830.3607788085938,834.3712701397714,812.5208731369992,812.5208731369992,1372748
2016-01-06,817.2230834960938,840.732997818271,815.0103631688097,833.9104903689914,1716479
2016-01-07,804.2694091796875,821.9710001766033,801.1808748062456,814.0882767018583,990333
2016-01-08,806.3436279296875,813.12004613219,798.9679713969786,810.4002615313949,886022
2016-01-11,805.65234375,815.0102326173952,794.3583671102227,802.102830743364,801102
2016-01-12,804.7764282226562,816.3930659407615,802.2871326339766,813.1662158777546,998419
2016-01-13,800.7658081054688,814.5490776632407,783.7096021781683,811.2761412937122,901426
2016-01-14,819.9885864257812,826.9954371864262,784.677587958806,796.1098773806901,2296682
2016-01-15,810.6309204101562,825.1056606385741,806.0672207212996,823.3078327281996,1301590
2016-01-18,783.9401245117188,823.3077046208488,775.9652292210785,820.5418332727385,2335330
2016-01-19,779.560791015625,800.6275438749926,761.5365415114501,800.1665653389688,2443365
2016-01-20,774.7666015625,789.1952522222434,765.2243683930631,768.9121966744755,2247202
2016-01-21,778.546875,789.1954708582701,775.366110971735,783.6637269036561,1138753
2016-01-22,802.0565795898438,805.2373427963349,782.9259700226717,786.429395701096,1774017
2016-01-25,810.03173828125,813.1664159079879,800.39732859775,802.1029272561785,1794107
2016-01-27,791.5462036132812,812.9817047438765,788.4115834475812,811.3221933300598,969509
2016-01-28,791.9151000976562,797.4929295645283,785.6458027727804,787.3514009804707,1392051
2016-01-29,802.0106201171875,806.7125795004113,791.9612637609752,796.571049929549,1320575
2016-02-01,818.144775390625,820.5418414073658,803.3012319122,805.9749300839317,786217
2016-02-02,813.627197265625,824.9211725251196,809.4783900274434,820.4497027882436,920875
2016-02-03,796.2943725585938,814.9640041626354,792.0072494593174,807.8188365117059,540771
2016-02-04,819.9425659179688,826.0275168493349,797.4929319042956,797.4929319042956,1658831
2016-02-05,829.0699462890625,832.9421774760481,817.222819718199,819.6198857392011,1739178
2016-02-08,819.2510986328125,836.6761112265814,816.8540325584033,832.5273040634743,783143
2016-02-09,815.1943969726562,824.5061402361126,809.9392307775673,815.8397781320164,636386
2016-02-10,808.1415405273438,819.6199184689231,798.8758822872012,819.1589398871071,707101
2016-02-11,788.918701171875,806.4819726602162,785.5074486499047,806.4819726602162,1004015
2016-02-12,788.1812744140625,805.0991674188077,780.4368110163421,792.8832338736612,1089266
2016-02-15,791.6845092773438,804.1309291251489,786.4293429761344,798.4147843110579,703958
2016-02-16,774.7205810546875,793.0214642255194,770.8483497745061,788.3194490025138,985215
2016-02-17,789.1953735351562,791.9151585651344,762.550787597503,778.1318869902709,1171983
2016-02-18,770.0645751953125,796.386435981453,765.7774526870062,794.726924655324,997874
2016-02-19,787.996826171875,790.0251432561388,764.3025149954601,769.788171562514,799360
2016-02-22,802.8864135742188,805.0530467801376,787.3514570991911,789.1953715186271,609601
2016-02-23,808.6485595703125,811.2300844986164,798.5531742220383,803.0246437017854,1438921
2016-02-24,812.9818115234375,816.6235535557202,806.7125140968164,810.4003427326876,1289097
2016-02-25,794.4505615234375,815.8399806532104,791.6846898154101,811.7833463060485,1326303
2016-02-26,795.234130859375,805.7905515128447,787.5358111425428,800.2588085962806,536753
